Time_Index,Methanol_Demand_Tons_MA,Methanol_Demand_Tons_CT,Methanol_Demand_Tons_ME
3999,114.917,65.2078,32.9656
4000,114.917,65.2078,32.9656
4001,114.917,65.2078,32.9656
4002,114.917,65.2078,32.9656
4003,114.917,65.2078,32.9656
4004,114.917,65.2078,32.9656
4005,114.917,65.2078,32.9656
4006,114.917,65.2078,32.9656
4007,114.917,65.2078,32.9656
4008,114.917,65.2078,32.9656
4009,114.917,65.2078,32.9656
4010,114.917,65.2078,32.9656
4011,114.917,65.2078,32.9656
4012,114.917,65.2078,32.9656
4013,114.917,65.2078,32.9656
4014,114.917,65.2078,32.9656
4015,114.917,65.2078,32.9656
4016,114.917,65.2078,32.9656
4017,114.917,65.2078,32.9656
4018,114.917,65.2078,32.9656
4019,114.917,65.2078,32.9656
4020,114.917,65.2078,32.9656
4021,114.917,65.2078,32.9656
4022,114.917,65.2078,32.9656
4023,114.917,65.2078,32.9656
4024,114.917,65.2078,32.9656
4025,114.917,65.2078,32.9656
4026,114.917,65.2078,32.9656
4027,114.917,65.2078,32.9656
4028,114.917,65.2078,32.9656
4029,114.917,65.2078,32.9656
4030,114.917,65.2078,32.9656
4031,114.917,65.2078,32.9656
4032,114.917,65.2078,32.9656
4033,114.917,65.2078,32.9656
4034,114.917,65.2078,32.9656
4035,114.917,65.2078,32.9656
4036,114.917,65.2078,32.9656
4037,114.917,65.2078,32.9656
4038,114.917,65.2078,32.9656
4039,114.917,65.2078,32.9656
4040,114.917,65.2078,32.9656
4041,114.917,65.2078,32.9656
4042,114.917,65.2078,32.9656
4043,114.917,65.2078,32.9656
4044,114.917,65.2078,32.9656
4045,114.917,65.2078,32.9656
4046,114.917,65.2078,32.9656
4047,114.917,65.2078,32.9656
4048,114.917,65.2078,32.9656
4049,114.917,65.2078,32.9656
4050,114.917,65.2078,32.9656
4051,114.917,65.2078,32.9656
4052,114.917,65.2078,32.9656
4053,114.917,65.2078,32.9656
4054,114.917,65.2078,32.9656
4055,114.917,65.2078,32.9656
4056,114.917,65.2078,32.9656
4057,114.917,65.2078,32.9656
4058,114.917,65.2078,32.9656
4059,114.917,65.2078,32.9656
4060,114.917,65.2078,32.9656
4061,114.917,65.2078,32.9656
4062,114.917,65.2078,32.9656
4063,114.917,65.2078,32.9656
4064,114.917,65.2078,32.9656
4065,114.917,65.2078,32.9656
4066,114.917,65.2078,32.9656
4067,114.917,65.2078,32.9656
4068,114.917,65.2078,32.9656
4069,114.917,65.2078,32.9656
4070,114.917,65.2078,32.9656
4071,114.917,65.2078,32.9656
4072,114.917,65.2078,32.9656
4073,114.917,65.2078,32.9656
4074,114.917,65.2078,32.9656
4075,114.917,65.2078,32.9656
4076,114.917,65.2078,32.9656
4077,114.917,65.2078,32.9656
4078,114.917,65.2078,32.9656
4079,114.917,65.2078,32.9656
4080,114.917,65.2078,32.9656
4081,114.917,65.2078,32.9656
4082,114.917,65.2078,32.9656
4083,114.917,65.2078,32.9656
4084,114.917,65.2078,32.9656
4085,114.917,65.2078,32.9656
4086,114.917,65.2078,32.9656
4087,114.917,65.2078,32.9656
4088,114.917,65.2078,32.9656
4089,114.917,65.2078,32.9656
4090,114.917,65.2078,32.9656
4091,114.917,65.2078,32.9656
4092,114.917,65.2078,32.9656
4093,114.917,65.2078,32.9656
4094,114.917,65.2078,32.9656
4095,114.917,65.2078,32.9656
4096,114.917,65.2078,32.9656
4097,114.917,65.2078,32.9656
4098,114.917,65.2078,32.9656
4099,114.917,65.2078,32.9656
4100,114.917,65.2078,32.9656
4101,114.917,65.2078,32.9656
4102,114.917,65.2078,32.9656
4103,114.917,65.2078,32.9656
4104,114.917,65.2078,32.9656
4105,114.917,65.2078,32.9656
4106,114.917,65.2078,32.9656
4107,114.917,65.2078,32.9656
4108,114.917,65.2078,32.9656
4109,114.917,65.2078,32.9656
4110,114.917,65.2078,32.9656
4111,114.917,65.2078,32.9656
4112,114.917,65.2078,32.9656
4113,114.917,65.2078,32.9656
4114,114.917,65.2078,32.9656
4115,114.917,65.2078,32.9656
4116,114.917,65.2078,32.9656
4117,114.917,65.2078,32.9656
4118,114.917,65.2078,32.9656
4119,114.917,65.2078,32.9656
4120,114.917,65.2078,32.9656
4121,114.917,65.2078,32.9656
4122,114.917,65.2078,32.9656
4123,114.917,65.2078,32.9656
4124,114.917,65.2078,32.9656
4125,114.917,65.2078,32.9656
4126,114.917,65.2078,32.9656
4127,114.917,65.2078,32.9656
4128,114.917,65.2078,32.9656
4129,114.917,65.2078,32.9656
4130,114.917,65.2078,32.9656
4131,114.917,65.2078,32.9656
4132,114.917,65.2078,32.9656
4133,114.917,65.2078,32.9656
4134,114.917,65.2078,32.9656
4135,114.917,65.2078,32.9656
4136,114.917,65.2078,32.9656
4137,114.917,65.2078,32.9656
4138,114.917,65.2078,32.9656
4139,114.917,65.2078,32.9656
4140,114.917,65.2078,32.9656
4141,114.917,65.2078,32.9656
4142,114.917,65.2078,32.9656
4143,114.917,65.2078,32.9656
4144,114.917,65.2078,32.9656
4145,114.917,65.2078,32.9656
4146,114.917,65.2078,32.9656
4147,114.917,65.2078,32.9656
4148,114.917,65.2078,32.9656
4149,114.917,65.2078,32.9656
4150,114.917,65.2078,32.9656
4151,114.917,65.2078,32.9656
4152,114.917,65.2078,32.9656
4153,114.917,65.2078,32.9656
4154,114.917,65.2078,32.9656
4155,114.917,65.2078,32.9656
4156,114.917,65.2078,32.9656
4157,114.917,65.2078,32.9656
4158,114.917,65.2078,32.9656
4159,114.917,65.2078,32.9656
4160,114.917,65.2078,32.9656
4161,114.917,65.2078,32.9656
4162,114.917,65.2078,32.9656
4163,114.917,65.2078,32.9656
4164,114.917,65.2078,32.9656
4165,114.917,65.2078,32.9656
4166,114.917,65.2078,32.9656
4167,114.917,65.2078,32.9656
4168,114.917,65.2078,32.9656
4169,114.917,65.2078,32.9656
4170,114.917,65.2078,32.9656
4171,114.917,65.2078,32.9656
4172,114.917,65.2078,32.9656
4173,114.917,65.2078,32.9656
4174,114.917,65.2078,32.9656
4175,114.917,65.2078,32.9656
4176,114.917,65.2078,32.9656
4177,114.917,65.2078,32.9656
4178,114.917,65.2078,32.9656
4179,114.917,65.2078,32.9656
4180,114.917,65.2078,32.9656
4181,114.917,65.2078,32.9656
4182,114.917,65.2078,32.9656
4183,114.917,65.2078,32.9656
4184,114.917,65.2078,32.9656
4185,114.917,65.2078,32.9656
4186,114.917,65.2078,32.9656
4187,114.917,65.2078,32.9656
4188,114.917,65.2078,32.9656
4189,114.917,65.2078,32.9656
4190,114.917,65.2078,32.9656
4191,114.917,65.2078,32.9656
4192,114.917,65.2078,32.9656
4193,114.917,65.2078,32.9656
4194,114.917,65.2078,32.9656
4195,114.917,65.2078,32.9656
4196,114.917,65.2078,32.9656
4197,114.917,65.2078,32.9656
4198,114.917,65.2078,32.9656
4199,114.917,65.2078,32.9656
4200,114.917,65.2078,32.9656
4201,114.917,65.2078,32.9656
4202,114.917,65.2078,32.9656
4203,114.917,65.2078,32.9656
4204,114.917,65.2078,32.9656
4205,114.917,65.2078,32.9656
4206,114.917,65.2078,32.9656
4207,114.917,65.2078,32.9656
4208,114.917,65.2078,32.9656
4209,114.917,65.2078,32.9656
4210,114.917,65.2078,32.9656
4211,114.917,65.2078,32.9656
4212,114.917,65.2078,32.9656
4213,114.917,65.2078,32.9656
4214,114.917,65.2078,32.9656
4215,114.917,65.2078,32.9656
4216,114.917,65.2078,32.9656
4217,114.917,65.2078,32.9656
4218,114.917,65.2078,32.9656
4219,114.917,65.2078,32.9656
4220,114.917,65.2078,32.9656
4221,114.917,65.2078,32.9656
4222,114.917,65.2078,32.9656
4223,114.917,65.2078,32.9656
4224,114.917,65.2078,32.9656
4225,114.917,65.2078,32.9656
4226,114.917,65.2078,32.9656
4227,114.917,65.2078,32.9656
4228,114.917,65.2078,32.9656
4229,114.917,65.2078,32.9656
4230,114.917,65.2078,32.9656
4231,114.917,65.2078,32.9656
4232,114.917,65.2078,32.9656
4233,114.917,65.2078,32.9656
4234,114.917,65.2078,32.9656
4235,114.917,65.2078,32.9656
4236,114.917,65.2078,32.9656
4237,114.917,65.2078,32.9656
4238,114.917,65.2078,32.9656
4239,114.917,65.2078,32.9656
4240,114.917,65.2078,32.9656
4241,114.917,65.2078,32.9656
4242,114.917,65.2078,32.9656
4243,114.917,65.2078,32.9656
4244,114.917,65.2078,32.9656
4245,114.917,65.2078,32.9656
4246,114.917,65.2078,32.9656
4247,114.917,65.2078,32.9656
4248,114.917,65.2078,32.9656
4249,114.917,65.2078,32.9656
4250,114.917,65.2078,32.9656
4251,114.917,65.2078,32.9656
4252,114.917,65.2078,32.9656
4253,114.917,65.2078,32.9656
4254,114.917,65.2078,32.9656
4255,114.917,65.2078,32.9656
4256,114.917,65.2078,32.9656
4257,114.917,65.2078,32.9656
4258,114.917,65.2078,32.9656
4259,114.917,65.2078,32.9656
4260,114.917,65.2078,32.9656
4261,114.917,65.2078,32.9656
4262,114.917,65.2078,32.9656
4263,114.917,65.2078,32.9656
4264,114.917,65.2078,32.9656
4265,114.917,65.2078,32.9656
4266,114.917,65.2078,32.9656
4267,114.917,65.2078,32.9656
4268,114.917,65.2078,32.9656
4269,114.917,65.2078,32.9656
4270,114.917,65.2078,32.9656
4271,114.917,65.2078,32.9656
4272,114.917,65.2078,32.9656
4273,114.917,65.2078,32.9656
4274,114.917,65.2078,32.9656
4275,114.917,65.2078,32.9656
4276,114.917,65.2078,32.9656
4277,114.917,65.2078,32.9656
4278,114.917,65.2078,32.9656
4279,114.917,65.2078,32.9656
4280,114.917,65.2078,32.9656
4281,114.917,65.2078,32.9656
4282,114.917,65.2078,32.9656
4283,114.917,65.2078,32.9656
4284,114.917,65.2078,32.9656
4285,114.917,65.2078,32.9656
4286,114.917,65.2078,32.9656
4287,114.917,65.2078,32.9656
4288,114.917,65.2078,32.9656
4289,114.917,65.2078,32.9656
4290,114.917,65.2078,32.9656
4291,114.917,65.2078,32.9656
4292,114.917,65.2078,32.9656
4293,114.917,65.2078,32.9656
4294,114.917,65.2078,32.9656
4295,114.917,65.2078,32.9656
4296,114.917,65.2078,32.9656
4297,114.917,65.2078,32.9656
4298,114.917,65.2078,32.9656
4299,114.917,65.2078,32.9656
4300,114.917,65.2078,32.9656
4301,114.917,65.2078,32.9656
4302,114.917,65.2078,32.9656
4303,114.917,65.2078,32.9656
4304,114.917,65.2078,32.9656
4305,114.917,65.2078,32.9656
4306,114.917,65.2078,32.9656
4307,114.917,65.2078,32.9656
4308,114.917,65.2078,32.9656
4309,114.917,65.2078,32.9656
4310,114.917,65.2078,32.9656
4311,114.917,65.2078,32.9656
4312,114.917,65.2078,32.9656
4313,114.917,65.2078,32.9656
4314,114.917,65.2078,32.9656
4315,114.917,65.2078,32.9656
4316,114.917,65.2078,32.9656
4317,114.917,65.2078,32.9656
4318,114.917,65.2078,32.9656
4319,114.917,65.2078,32.9656
4320,114.917,65.2078,32.9656
4321,114.917,65.2078,32.9656
4322,114.917,65.2078,32.9656
4323,114.917,65.2078,32.9656
4324,114.917,65.2078,32.9656
4325,114.917,65.2078,32.9656
4326,114.917,65.2078,32.9656
4327,114.917,65.2078,32.9656
4328,114.917,65.2078,32.9656
4329,114.917,65.2078,32.9656
4330,114.917,65.2078,32.9656
4331,114.917,65.2078,32.9656
4332,114.917,65.2078,32.9656
4333,114.917,65.2078,32.9656
4334,114.917,65.2078,32.9656
4335,114.917,65.2078,32.9656
4336,114.917,65.2078,32.9656
4337,114.917,65.2078,32.9656
4338,114.917,65.2078,32.9656
4339,114.917,65.2078,32.9656
4340,114.917,65.2078,32.9656
4341,114.917,65.2078,32.9656
4342,114.917,65.2078,32.9656
4343,114.917,65.2078,32.9656
4344,114.917,65.2078,32.9656
4345,93.5376,55.243,27.2613
4346,93.5376,55.243,27.2613
4347,93.5376,55.243,27.2613
4348,93.5376,55.243,27.2613
4349,93.5376,55.243,27.2613
4350,93.5376,55.243,27.2613
4351,93.5376,55.243,27.2613
4352,93.5376,55.243,27.2613
4353,93.5376,55.243,27.2613
4354,93.5376,55.243,27.2613
4355,93.5376,55.243,27.2613
4356,93.5376,55.243,27.2613
4357,93.5376,55.243,27.2613
4358,93.5376,55.243,27.2613
4359,93.5376,55.243,27.2613
4360,93.5376,55.243,27.2613
4361,93.5376,55.243,27.2613
4362,93.5376,55.243,27.2613
4363,93.5376,55.243,27.2613
4364,93.5376,55.243,27.2613
4365,93.5376,55.243,27.2613
4366,93.5376,55.243,27.2613
4367,93.5376,55.243,27.2613
4368,93.5376,55.243,27.2613
4369,93.5376,55.243,27.2613
4370,93.5376,55.243,27.2613
4371,93.5376,55.243,27.2613
4372,93.5376,55.243,27.2613
4373,93.5376,55.243,27.2613
4374,93.5376,55.243,27.2613
4375,93.5376,55.243,27.2613
4376,93.5376,55.243,27.2613
4377,93.5376,55.243,27.2613
4378,93.5376,55.243,27.2613
4379,93.5376,55.243,27.2613
4380,93.5376,55.243,27.2613
4381,93.5376,55.243,27.2613
4382,93.5376,55.243,27.2613
4383,93.5376,55.243,27.2613
4384,93.5376,55.243,27.2613
4385,93.5376,55.243,27.2613
4386,93.5376,55.243,27.2613
4387,93.5376,55.243,27.2613
4388,93.5376,55.243,27.2613
4389,93.5376,55.243,27.2613
4390,93.5376,55.243,27.2613
4391,93.5376,55.243,27.2613
4392,93.5376,55.243,27.2613
4393,93.5376,55.243,27.2613
4394,93.5376,55.243,27.2613
4395,93.5376,55.243,27.2613
4396,93.5376,55.243,27.2613
4397,93.5376,55.243,27.2613
4398,93.5376,55.243,27.2613
4399,93.5376,55.243,27.2613
4400,93.5376,55.243,27.2613
4401,93.5376,55.243,27.2613
4402,93.5376,55.243,27.2613
4403,93.5376,55.243,27.2613
4404,93.5376,55.243,27.2613
4405,93.5376,55.243,27.2613
4406,93.5376,55.243,27.2613
4407,93.5376,55.243,27.2613
4408,93.5376,55.243,27.2613
4409,93.5376,55.243,27.2613
4410,93.5376,55.243,27.2613
4411,93.5376,55.243,27.2613
4412,93.5376,55.243,27.2613
4413,93.5376,55.243,27.2613
4414,93.5376,55.243,27.2613
4415,93.5376,55.243,27.2613
4416,93.5376,55.243,27.2613
4417,93.5376,55.243,27.2613
4418,93.5376,55.243,27.2613
4419,93.5376,55.243,27.2613
4420,93.5376,55.243,27.2613
4421,93.5376,55.243,27.2613
4422,93.5376,55.243,27.2613
4423,93.5376,55.243,27.2613
4424,93.5376,55.243,27.2613
4425,93.5376,55.243,27.2613
4426,93.5376,55.243,27.2613
4427,93.5376,55.243,27.2613
4428,93.5376,55.243,27.2613
4429,93.5376,55.243,27.2613
4430,93.5376,55.243,27.2613
4431,93.5376,55.243,27.2613
4432,93.5376,55.243,27.2613
4433,93.5376,55.243,27.2613
4434,93.5376,55.243,27.2613
4435,93.5376,55.243,27.2613
4436,93.5376,55.243,27.2613
4437,93.5376,55.243,27.2613
4438,93.5376,55.243,27.2613
4439,93.5376,55.243,27.2613
4440,93.5376,55.243,27.2613
4441,93.5376,55.243,27.2613
4442,93.5376,55.243,27.2613
4443,93.5376,55.243,27.2613
4444,93.5376,55.243,27.2613
4445,93.5376,55.243,27.2613
4446,93.5376,55.243,27.2613
4447,93.5376,55.243,27.2613
4448,93.5376,55.243,27.2613
4449,93.5376,55.243,27.2613
4450,93.5376,55.243,27.2613
4451,93.5376,55.243,27.2613
4452,93.5376,55.243,27.2613
4453,93.5376,55.243,27.2613
4454,93.5376,55.243,27.2613
4455,93.5376,55.243,27.2613
4456,93.5376,55.243,27.2613
4457,93.5376,55.243,27.2613
4458,93.5376,55.243,27.2613
4459,93.5376,55.243,27.2613
4460,93.5376,55.243,27.2613
4461,93.5376,55.243,27.2613
4462,93.5376,55.243,27.2613
4463,93.5376,55.243,27.2613
4464,93.5376,55.243,27.2613
4465,93.5376,55.243,27.2613
4466,93.5376,55.243,27.2613
4467,93.5376,55.243,27.2613
4468,93.5376,55.243,27.2613
4469,93.5376,55.243,27.2613
4470,93.5376,55.243,27.2613
4471,93.5376,55.243,27.2613
4472,93.5376,55.243,27.2613
4473,93.5376,55.243,27.2613
4474,93.5376,55.243,27.2613
4475,93.5376,55.243,27.2613
4476,93.5376,55.243,27.2613
4477,93.5376,55.243,27.2613
4478,93.5376,55.243,27.2613
4479,93.5376,55.243,27.2613
4480,93.5376,55.243,27.2613
4481,93.5376,55.243,27.2613
4482,93.5376,55.243,27.2613
4483,93.5376,55.243,27.2613
4484,93.5376,55.243,27.2613
4485,93.5376,55.243,27.2613
4486,93.5376,55.243,27.2613
4487,93.5376,55.243,27.2613
4488,93.5376,55.243,27.2613
4489,93.5376,55.243,27.2613
4490,93.5376,55.243,27.2613
4491,93.5376,55.243,27.2613
4492,93.5376,55.243,27.2613
4493,93.5376,55.243,27.2613
4494,93.5376,55.243,27.2613
4495,93.5376,55.243,27.2613
4496,93.5376,55.243,27.2613
4497,93.5376,55.243,27.2613
4498,93.5376,55.243,27.2613
4499,93.5376,55.243,27.2613
4500,93.5376,55.243,27.2613
4501,93.5376,55.243,27.2613
4502,93.5376,55.243,27.2613
4503,93.5376,55.243,27.2613
4504,93.5376,55.243,27.2613
4505,93.5376,55.243,27.2613
4506,93.5376,55.243,27.2613
4507,93.5376,55.243,27.2613
4508,93.5376,55.243,27.2613
4509,93.5376,55.243,27.2613
4510,93.5376,55.243,27.2613
4511,93.5376,55.243,27.2613
4512,93.5376,55.243,27.2613
4513,93.5376,55.243,27.2613
4514,93.5376,55.243,27.2613
4515,93.5376,55.243,27.2613
4516,93.5376,55.243,27.2613
4517,93.5376,55.243,27.2613
4518,93.5376,55.243,27.2613
4519,93.5376,55.243,27.2613
4520,93.5376,55.243,27.2613
4521,93.5376,55.243,27.2613
4522,93.5376,55.243,27.2613
4523,93.5376,55.243,27.2613
4524,93.5376,55.243,27.2613
4525,93.5376,55.243,27.2613
4526,93.5376,55.243,27.2613
4527,93.5376,55.243,27.2613
4528,93.5376,55.243,27.2613
4529,93.5376,55.243,27.2613
4530,93.5376,55.243,27.2613
4531,93.5376,55.243,27.2613
4532,93.5376,55.243,27.2613
4533,93.5376,55.243,27.2613
4534,93.5376,55.243,27.2613
4535,93.5376,55.243,27.2613
4536,93.5376,55.243,27.2613
4537,93.5376,55.243,27.2613
4538,93.5376,55.243,27.2613
4539,93.5376,55.243,27.2613
4540,93.5376,55.243,27.2613
4541,93.5376,55.243,27.2613
4542,93.5376,55.243,27.2613
4543,93.5376,55.243,27.2613
4544,93.5376,55.243,27.2613
4545,93.5376,55.243,27.2613
4546,93.5376,55.243,27.2613
4547,93.5376,55.243,27.2613
4548,93.5376,55.243,27.2613
4549,93.5376,55.243,27.2613
4550,93.5376,55.243,27.2613
4551,93.5376,55.243,27.2613
4552,93.5376,55.243,27.2613
4553,93.5376,55.243,27.2613
4554,93.5376,55.243,27.2613
4555,93.5376,55.243,27.2613
4556,93.5376,55.243,27.2613
4557,93.5376,55.243,27.2613
4558,93.5376,55.243,27.2613
4559,93.5376,55.243,27.2613
4560,93.5376,55.243,27.2613
4561,93.5376,55.243,27.2613
4562,93.5376,55.243,27.2613
4563,93.5376,55.243,27.2613
4564,93.5376,55.243,27.2613
4565,93.5376,55.243,27.2613
4566,93.5376,55.243,27.2613
4567,93.5376,55.243,27.2613
4568,93.5376,55.243,27.2613
4569,93.5376,55.243,27.2613
4570,93.5376,55.243,27.2613
4571,93.5376,55.243,27.2613
4572,93.5376,55.243,27.2613
4573,93.5376,55.243,27.2613
4574,93.5376,55.243,27.2613
4575,93.5376,55.243,27.2613
4576,93.5376,55.243,27.2613
4577,93.5376,55.243,27.2613
4578,93.5376,55.243,27.2613
4579,93.5376,55.243,27.2613
4580,93.5376,55.243,27.2613
4581,93.5376,55.243,27.2613
4582,93.5376,55.243,27.2613
4583,93.5376,55.243,27.2613
4584,93.5376,55.243,27.2613
4585,93.5376,55.243,27.2613
4586,93.5376,55.243,27.2613
4587,93.5376,55.243,27.2613
4588,93.5376,55.243,27.2613
4589,93.5376,55.243,27.2613
4590,93.5376,55.243,27.2613
4591,93.5376,55.243,27.2613
4592,93.5376,55.243,27.2613
4593,93.5376,55.243,27.2613
4594,93.5376,55.243,27.2613
4595,93.5376,55.243,27.2613
4596,93.5376,55.243,27.2613
4597,93.5376,55.243,27.2613
4598,93.5376,55.243,27.2613
4599,93.5376,55.243,27.2613
4600,93.5376,55.243,27.2613
4601,93.5376,55.243,27.2613
4602,93.5376,55.243,27.2613
4603,93.5376,55.243,27.2613
4604,93.5376,55.243,27.2613
4605,93.5376,55.243,27.2613
4606,93.5376,55.243,27.2613
4607,93.5376,55.243,27.2613
4608,93.5376,55.243,27.2613
4609,93.5376,55.243,27.2613
4610,93.5376,55.243,27.2613
4611,93.5376,55.243,27.2613
4612,93.5376,55.243,27.2613
4613,93.5376,55.243,27.2613
4614,93.5376,55.243,27.2613
4615,93.5376,55.243,27.2613
4616,93.5376,55.243,27.2613
4617,93.5376,55.243,27.2613
4618,93.5376,55.243,27.2613
4619,93.5376,55.243,27.2613
4620,93.5376,55.243,27.2613
4621,93.5376,55.243,27.2613
4622,93.5376,55.243,27.2613
4623,93.5376,55.243,27.2613
4624,93.5376,55.243,27.2613
4625,93.5376,55.243,27.2613
4626,93.5376,55.243,27.2613
4627,93.5376,55.243,27.2613
4628,93.5376,55.243,27.2613
4629,93.5376,55.243,27.2613
4630,93.5376,55.243,27.2613
4631,93.5376,55.243,27.2613
4632,93.5376,55.243,27.2613
4633,93.5376,55.243,27.2613
4634,93.5376,55.243,27.2613
4635,93.5376,55.243,27.2613
4636,93.5376,55.243,27.2613
4637,93.5376,55.243,27.2613
4638,93.5376,55.243,27.2613
4639,93.5376,55.243,27.2613
4640,93.5376,55.243,27.2613
4641,93.5376,55.243,27.2613
4642,93.5376,55.243,27.2613
4643,93.5376,55.243,27.2613
4644,93.5376,55.243,27.2613
4645,93.5376,55.243,27.2613
4646,93.5376,55.243,27.2613
4647,93.5376,55.243,27.2613
4648,93.5376,55.243,27.2613
4649,93.5376,55.243,27.2613
4650,93.5376,55.243,27.2613
4651,93.5376,55.243,27.2613
4652,93.5376,55.243,27.2613
4653,93.5376,55.243,27.2613
4654,93.5376,55.243,27.2613
4655,93.5376,55.243,27.2613
4656,93.5376,55.243,27.2613
4657,93.5376,55.243,27.2613
4658,93.5376,55.243,27.2613
4659,93.5376,55.243,27.2613
4660,93.5376,55.243,27.2613
4661,93.5376,55.243,27.2613
4662,93.5376,55.243,27.2613
4663,93.5376,55.243,27.2613
4664,93.5376,55.243,27.2613
4665,93.5376,55.243,27.2613
4666,93.5376,55.243,27.2613
4667,93.5376,55.243,27.2613
4668,93.5376,55.243,27.2613
4669,93.5376,55.243,27.2613
4670,93.5376,55.243,27.2613
4671,93.5376,55.243,27.2613
4672,93.5376,55.243,27.2613
4673,93.5376,55.243,27.2613
4674,93.5376,55.243,27.2613
4675,93.5376,55.243,27.2613
4676,93.5376,55.243,27.2613
4677,93.5376,55.243,27.2613
4678,93.5376,55.243,27.2613
4679,93.5376,55.243,27.2613
4680,93.5376,55.243,27.2613
4681,93.5376,55.243,27.2613
4682,93.5376,55.243,27.2613
4683,93.5376,55.243,27.2613
4684,93.5376,55.243,27.2613
4685,93.5376,55.243,27.2613
4686,93.5376,55.243,27.2613
4687,93.5376,55.243,27.2613
4688,93.5376,55.243,27.2613
4689,93.5376,55.243,27.2613
4690,93.5376,55.243,27.2613
4691,93.5376,55.243,27.2613
4692,93.5376,55.243,27.2613
4693,93.5376,55.243,27.2613
4694,93.5376,55.243,27.2613
4695,93.5376,55.243,27.2613
4696,93.5376,55.243,27.2613
4697,93.5376,55.243,27.2613
4698,93.5376,55.243,27.2613
4699,93.5376,55.243,27.2613
4700,93.5376,55.243,27.2613
4701,93.5376,55.243,27.2613
4702,93.5376,55.243,27.2613
4703,93.5376,55.243,27.2613
4704,93.5376,55.243,27.2613
4705,93.5376,55.243,27.2613
4706,93.5376,55.243,27.2613
4707,93.5376,55.243,27.2613
4708,93.5376,55.243,27.2613
4709,93.5376,55.243,27.2613
4710,93.5376,55.243,27.2613
4711,93.5376,55.243,27.2613
4712,93.5376,55.243,27.2613
4713,93.5376,55.243,27.2613
4714,93.5376,55.243,27.2613
4715,93.5376,55.243,27.2613
4716,93.5376,55.243,27.2613
4717,93.5376,55.243,27.2613
4718,93.5376,55.243,27.2613
4719,93.5376,55.243,27.2613
4720,93.5376,55.243,27.2613
4721,93.5376,55.243,27.2613
4722,93.5376,55.243,27.2613
4723,93.5376,55.243,27.2613
4724,93.5376,55.243,27.2613
4725,93.5376,55.243,27.2613
4726,93.5376,55.243,27.2613
4727,93.5376,55.243,27.2613
4728,93.5376,55.243,27.2613
4729,93.5376,55.243,27.2613
4730,93.5376,55.243,27.2613
4731,93.5376,55.243,27.2613
4732,93.5376,55.243,27.2613
4733,93.5376,55.243,27.2613
4734,93.5376,55.243,27.2613
4735,93.5376,55.243,27.2613
4736,93.5376,55.243,27.2613
4737,93.5376,55.243,27.2613
4738,93.5376,55.243,27.2613
4739,93.5376,55.243,27.2613
4740,93.5376,55.243,27.2613
4741,93.5376,55.243,27.2613
4742,93.5376,55.243,27.2613
4743,93.5376,55.243,27.2613
4744,93.5376,55.243,27.2613
4745,93.5376,55.243,27.2613
4746,93.5376,55.243,27.2613
4747,93.5376,55.243,27.2613
4748,93.5376,55.243,27.2613
4749,93.5376,55.243,27.2613
4750,93.5376,55.243,27.2613
4751,93.5376,55.243,27.2613
4752,93.5376,55.243,27.2613
4753,93.5376,55.243,27.2613
4754,93.5376,55.243,27.2613
4755,93.5376,55.243,27.2613
4756,93.5376,55.243,27.2613
4757,93.5376,55.243,27.2613
4758,93.5376,55.243,27.2613
4759,93.5376,55.243,27.2613
4760,93.5376,55.243,27.2613
4761,93.5376,55.243,27.2613
4762,93.5376,55.243,27.2613
4763,93.5376,55.243,27.2613
4764,93.5376,55.243,27.2613
4765,93.5376,55.243,27.2613
4766,93.5376,55.243,27.2613
4767,93.5376,55.243,27.2613
4768,93.5376,55.243,27.2613
4769,93.5376,55.243,27.2613
4770,93.5376,55.243,27.2613
4771,93.5376,55.243,27.2613
4772,93.5376,55.243,27.2613
4773,93.5376,55.243,27.2613
4774,93.5376,55.243,27.2613
4775,93.5376,55.243,27.2613
4776,93.5376,55.243,27.2613
4777,93.5376,55.243,27.2613
4778,93.5376,55.243,27.2613
4779,93.5376,55.243,27.2613
4780,93.5376,55.243,27.2613
4781,93.5376,55.243,27.2613
4782,93.5376,55.243,27.2613
4783,93.5376,55.243,27.2613
4784,93.5376,55.243,27.2613
4785,93.5376,55.243,27.2613
4786,93.5376,55.243,27.2613
4787,93.5376,55.243,27.2613
4788,93.5376,55.243,27.2613
4789,93.5376,55.243,27.2613
4790,93.5376,55.243,27.2613
4791,93.5376,55.243,27.2613
4792,93.5376,55.243,27.2613
4793,93.5376,55.243,27.2613
4794,93.5376,55.243,27.2613
4795,93.5376,55.243,27.2613
4796,93.5376,55.243,27.2613
4797,93.5376,55.243,27.2613
4798,93.5376,55.243,27.2613
4799,93.5376,55.243,27.2613
4800,93.5376,55.243,27.2613
4801,93.5376,55.243,27.2613
4802,93.5376,55.243,27.2613
4803,93.5376,55.243,27.2613
4804,93.5376,55.243,27.2613
4805,93.5376,55.243,27.2613
4806,93.5376,55.243,27.2613
4807,93.5376,55.243,27.2613
4808,93.5376,55.243,27.2613
4809,93.5376,55.243,27.2613
4810,93.5376,55.243,27.2613
4811,93.5376,55.243,27.2613
4812,93.5376,55.243,27.2613
4813,93.5376,55.243,27.2613
4814,93.5376,55.243,27.2613
4815,93.5376,55.243,27.2613
4816,93.5376,55.243,27.2613
4817,93.5376,55.243,27.2613
4818,93.5376,55.243,27.2613
